央视直播,#genre#
4K,http://live.aishang.ctlcdn.com/00000110240282_1/encoder/0/playlist.m3u8?CONTENTID=00000110240282_1&AUTHINFO=FABqh274XDn8fkurD5614t%2B1RvYajgx%2Ba3PxUJe1SMO4OjrtFitM6ZQbSJEFffaD35hOAhZdTXOrK0W8QvBRom%2BXaXZYzB%2FQfYjeYzGgKhP%2Fdo%2BXpr4quVxlkA%2BubKvbU1XwJFRgrbX%2BnTs60JauQUrav8kLj%2FPH8LxkDFpzvkq75UfeY%2FVNDZygRZLw4j%2BXtwhj%2FIuXf1hJAU0X%2BheT7g%3D%3D&USERTOKEN=eHKuwve%2F35NVIR5qsO5XsuB0O2BhR0KR

北京卫视,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel24/index.m3u8
东方卫视,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel26/index.m3u8
天津卫视,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel28/index.m3u8
重庆卫视,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel56/index.m3u8
黑龙江卫视,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel27/index.m3u8
吉林卫视,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel20/index.m3u8
辽宁卫视,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel32/index.m3u8
内蒙古卫视,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel93/index.m3u8
宁夏卫视,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel69/index.m3u8
甘肃卫视,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel57/index.m3u8
青海卫视,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel60/index.m3u8
陕西卫视,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel55/index.m3u8
河北卫视,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel79/index.m3u8
山西卫视,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel54/index.m3u8
山东卫视,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel29/index.m3u8
安徽卫视,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel23/index.m3u8
河南卫视,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel78/index.m3u8
湖北卫视,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel21/index.m3u8
湖南卫视,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel25/index.m3u8
江西卫视,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel22/index.m3u8
江苏卫视,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel18/index.m3u8
浙江卫视,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel19/index.m3u8
东南卫视,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel80/index.m3u8
广东卫视,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel16/index.m3u8
深圳卫视,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel17/index.m3u8
大湾区卫视,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel58/index.m3u8
广西卫视,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel59/index.m3u8
云南卫视,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel61/index.m3u8
贵州卫视,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel30/index.m3u8
四川卫视,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel31/index.m3u8
新疆卫视,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel64/index.m3u8
兵团卫视,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel67/index.m3u8
西藏卫视,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel66/index.m3u8
海南卫视,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel62/index.m3u8
北京
北京纪实科教,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel11001/index.m3u8
北京纪实科教,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel22030/index.m3u8
卡酷少儿,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel11003/index.m3u8
车迷频道,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel11004/index.m3u8
环球旅游,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel11005/index.m3u8
优优宝贝,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel11007/index.m3u8
四海钓鱼,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel43036/index.m3u8
聚鲨环球精选,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel11008/index.m3u8
聚鲨环球精选2,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel32010/index.m3u8
证券服务,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel62001/index.m3u8
上海
东方财经,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41135/index.m3u8
欢笑剧场,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43039/index.m3u8
乐游,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43040/index.m3u8
生活时尚,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43043/index.m3u8
动漫秀场,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43045/index.m3u8
都市剧场,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43085/index.m3u8
新视觉,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43082/index.m3u8
魅力足球,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43083/index.m3u8
劲爆体育,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel43038/index.m3u8
劲爆体育,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43084/index.m3u8
游戏风云,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel43041/index.m3u8
吉林
家有购物,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel22002/index.m3u8
辽宁
家庭理财,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel21001/index.m3u8
甘肃
兰铁TV,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41136/index.m3u8
人民铁道,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41137/index.m3u8
河北
河北三佳购物,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel12001/index.m3u8
河北经济生活,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel13003/index.m3u8
河北农民,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel13004/index.m3u8
河北都市,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel13005/index.m3u8
河北影视剧,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel13006/index.m3u8
河北少儿科教,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel13007/index.m3u8
河北公共,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel13008/index.m3u8
河北杂技,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel13002/index.m3u8
河北收视指南,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel13010/index.m3u8
石家庄新闻综合,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel13014/index.m3u8
石家庄都市,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel13013/index.m3u8
石家庄娱乐,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel13011/index.m3u8
石家庄生活,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel13012/index.m3u8
唐山新闻综合,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel13110/index.m3u8
唐山生活服务,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel13111/index.m3u8
唐山影视,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel13112/index.m3u8
唐山公共,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel13113/index.m3u8
邯郸新闻综合,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel13009/index.m3u8
山东
山东教育卫视,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel37001/index.m3u8
中华美食,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel37002/index.m3u8
河南
河南都市,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41101/index.m3u8
河南民生,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41102/index.m3u8
河南法治,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41103/index.m3u8
河南电视剧,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41104/index.m3u8
河南新闻,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41105/index.m3u8
河南公共,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41106/index.m3u8
河南乡村,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41107/index.m3u8
河南睛彩中原,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41108/index.m3u8
河南移动戏曲,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41109/index.m3u8
河南梨园,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel13001/index.m3u8
河南功夫,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41110/index.m3u8
河南收藏天下,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41111/index.m3u8
郑州新闻综合,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41112/index.m3u8
周口新闻综合,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41113/index.m3u8
开封新闻综合,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41114/index.m3u8
洛阳新闻综合,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41115/index.m3u8
平顶山新闻综合,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41116/index.m3u8
安阳新闻综合,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41117/index.m3u8
鹤壁新闻综合,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41118/index.m3u8
新乡新闻综合,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41119/index.m3u8
焦作新闻综合,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41120/index.m3u8
濮阳新闻综合,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41121/index.m3u8
许昌综合,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41122/index.m3u8
漯河新闻综合,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41123/index.m3u8
三门峡新闻综合,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41124/index.m3u8
商丘新闻综合,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41125/index.m3u8
驻马店新闻综合,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41126/index.m3u8
南阳新闻综合,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41127/index.m3u8
信阳新闻综合,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41128/index.m3u8
济源1套,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41129/index.m3u8
长城铝综合,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41130/index.m3u8
湖南
湖南经视,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43024/index.m3u8
湖南爱晚,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43080/index.m3u8
湖南娱乐,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43027/index.m3u8
湖南都市,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43028/index.m3u8
湖南都市,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43094/index.m3u8
湖南电影,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43029/index.m3u8
湖南电影,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43098/index.m3u8
湖南电视剧,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43030/index.m3u8
金鹰纪实,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43087/index.m3u8
金鹰卡通,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel81/index.m3u8
金鹰卡通,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43025/index.m3u8
湖南教育电视台,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43021/index.m3u8
快乐购,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel43032/index.m3u8
益阳新闻综合,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43088/index.m3u8
益阳教育,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43089/index.m3u8
益阳公共,http://223.109.210.41/4309-tx.otvstream.otvcloud.com/otv/skcc/live/channel43090/index.m3u8
江苏
优漫卡通,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel53/index.m3u8
广东
广东珠江,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel65/index.m3u8
广东民生,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel45/index.m3u8
广东体育,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel34/index.m3u8
广东少儿,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel63/index.m3u8
嘉佳卡通,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel41133/index.m3u8
深圳都市,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel46/index.m3u8
深圳电视剧,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel47/index.m3u8
深圳财经生活,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel48/index.m3u8
深圳娱乐,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel49/index.m3u8
深圳体育健康,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel50/index.m3u8
深圳少儿,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel51/index.m3u8
深圳公共,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel52/index.m3u8
深圳宜和购物,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel42/index.m3u8
蛇口电视台,http://223.109.210.41/4403-tx.otvstream.otvcloud.com/otv/skcc/live/channel37/index.m3u8
香港
凤凰中文,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel52003/index.m3u8
凤凰资讯,http://223.109.210.41/1301-tx.otvstream.otvcloud.com/otv/skcc/live/channel52002/index.m3u8

备用1,#genre#
CCTV1,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=cctv1
CCTV2,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=cctv2
CCTV-3,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=cctv3
CCTV4,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=cctv4
CCTV5,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=cctv5
CCTV5+,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=cctv5p
CCTV6,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=cctv6
CCTV7,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=cctv7
CCTV8,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=cctv8
CCTV9,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=cctv9
CCTV10,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=cctv10
CCTV11,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=cctv11
CCTV12,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=cctv12
CCTV13,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=cctv13
CCTV14,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=cctv14
CCTV15,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=cctv15
北京文艺,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=live1045
北京科教,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=live1182
北京卫视,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=bjws
卡酷少儿,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=live1558
北京影视,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=live1417
冬奥频道,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=live1652
北京财经,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=live1090
北京新闻,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=live1276
北京国际,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=live2100
湖南卫视,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=hunanws
江苏卫视,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=jsws
浙江卫视,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=zjws
东方卫视,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=dfws
西藏卫视,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=xzws
山东卫视,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=sdws
天津卫视,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=tjws
广西卫视,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=gxws
河南卫视,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=hnws
重庆卫视,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=cqws
河北卫视,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=hebeiws
吉林卫视,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=jlws
湖北卫视,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=hbws
内蒙古卫视,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=neimenggu
山西卫视,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=sxws
陕西卫视,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=shxws
甘肃卫视,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=gsws
云南卫视,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=ynws
安徽卫视,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=ahws
江西卫视,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=jxws
黑龙江卫视,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=hljws
深圳卫视,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=szws
广东卫视,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=gdws
辽宁卫视,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=lnws
嘉佳卡通,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=live2500
金鹰卡通,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=live1511
金鹰纪实,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=live2300
纪实频道,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=live2050
城市剧场,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=live2400
动作电影,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=live2200
家庭影院,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=live1603
经典电影,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=live2150
热播剧场,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=live2350
喜剧电影,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=live2450
音乐现场,http://103.45.68.47:666/gy/gy161/mkjd.php?ip=114.241.107.193:8014&id=live4371

备用2,#genre#
CCTV-1,http://223.166.95.185:12999/hls/1/index.m3u8
CCTV-2,http://223.166.95.185:12999/hls/2/index.m3u8
CCTV-3,http://223.166.95.185:12999/hls/3/index.m3u8
CCTV-4,http://223.166.95.185:12999/hls/4/index.m3u8
CCTV-5,http://223.166.95.185:12999/hls/5/index.m3u8
CCTV-6,http://223.166.95.185:12999/hls/6/index.m3u8
CCTV-7,http://223.166.95.185:12999/hls/7/index.m3u8
CCTV-8,http://223.166.95.185:12999/hls/8/index.m3u8
CCTV-9,http://223.166.95.185:12999/hls/9/index.m3u8
CCTV-10,http://223.166.95.185:12999/hls/10/index.m3u8
CCTV-11,http://223.166.95.185:12999/hls/11/index.m3u8
CCTV-12,http://223.166.95.185:12999/hls/12/index.m3u8
CCTV-13,http://223.166.95.185:12999/hls/13/index.m3u8
CCTV-14,http://223.166.95.185:12999/hls/14/index.m3u8
CCTV-15,http://223.166.95.185:12999/hls/15/index.m3u8
CGTN,http://223.166.95.185:12999/hls/16/index.m3u8
新闻综合,http://223.166.95.185:12999/hls/17/index.m3u8
东方卫视,http://223.166.95.185:12999/hls/18/index.m3u8
东方影视,http://223.166.95.185:12999/hls/19/index.m3u8
第一财经,http://223.166.95.185:12999/hls/20/index.m3u8
五星体育,http://223.166.95.185:12999/hls/21/index.m3u8
北京卫视,http://223.166.95.185:12999/hls/22/index.m3u8
江苏卫视,http://223.166.95.185:12999/hls/23/index.m3u8
浙江卫视,http://223.166.95.185:12999/hls/24/index.m3u8
湖南卫视,http://223.166.95.185:12999/hls/25/index.m3u8
山东卫视,http://223.166.95.185:12999/hls/26/index.m3u8
黑龙江卫视,http://223.166.95.185:12999/hls/27/index.m3u8
安徽卫视,http://223.166.95.185:12999/hls/28/index.m3u8
天津卫视,http://223.166.95.185:12999/hls/29/index.m3u8
江西卫视,http://223.166.95.185:12999/hls/30/index.m3u8
辽宁卫视,http://223.166.95.185:12999/hls/31/index.m3u8
湖北卫视,http://223.166.95.185:12999/hls/32/index.m3u8
广东卫视,http://223.166.95.185:12999/hls/33/index.m3u8
深圳卫视,http://223.166.95.185:12999/hls/34/index.m3u8
东南卫视,http://223.166.95.185:12999/hls/35/index.m3u8
四川卫视,http://223.166.95.185:12999/hls/36/index.m3u8
重庆卫视,http://223.166.95.185:12999/hls/37/index.m3u8
河北卫视,http://223.166.95.185:12999/hls/38/index.m3u8
河南卫视,http://223.166.95.185:12999/hls/39/index.m3u8
山西卫视,http://223.166.95.185:12999/hls/40/index.m3u8
陕西卫视,http://223.166.95.185:12999/hls/41/index.m3u8
甘肃卫视,http://223.166.95.185:12999/hls/42/index.m3u8
广西卫视,http://223.166.95.185:12999/hls/43/index.m3u8
东奥纪实,http://223.166.95.185:12999/hls/44/index.m3u8
哈哈炫动,http://223.166.95.185:12999/hls/45/index.m3u8

电影频道,#genre#
电影_星爷,https://live.metshop.top/huya/11342412
电影_英叔,https://live.metshop.top/huya/11342421
电影_发哥,https://live.metshop.top/huya/11342387
电影_成龙,https://live.metshop.top/huya/11342386
电影_王晶,https://live.metshop.top/huya/11602058
电影_沈腾,https://live.metshop.top/huya/11601968
电影_黄渤,https://live.metshop.top/huya/11352876
电影_强森,https://live.metshop.top/huya/21059581
电影_漫威,https://live.metshop.top/huya/11602034
电影_宇宙,https://live.metshop.top/huya/11342428
电影_怪兽,https://live.metshop.top/huya/21059577
电影_武侠,https://live.metshop.top/huya/11342427
电影_警匪,https://live.metshop.top/huya/11352886
电影_罪犯,https://live.metshop.top/huya/11352962
电影_枪战,https://live.metshop.top/huya/21059579
电影_海盗,https://live.metshop.top/huya/21059595
电影_赛车,https://live.metshop.top/huya/11279247
电影_推荐,https://live.metshop.top/huya/11602041
电影_救援,https://live.metshop.top/huya/21059594
电影_热血,https://live.metshop.top/huya/11352934
电影_盗墓,https://live.metshop.top/huya/21059552
电影_贺岁,https://live.metshop.top/huya/11601971
电影_玄幻,https://live.metshop.top/huya/11342414
电影_谍战,https://live.metshop.top/huya/21059585
电影_战争,https://live.metshop.top/huya/21059592
电影_喜剧,https://live.metshop.top/huya/11352877
电影_港片,https://live.metshop.top/huya/11602043
电影_国产,https://live.metshop.top/huya/11352973
电影_周星星,https://live.metshop.top/huya/11336587
电影_李连杰,https://live.metshop.top/huya/11342390
电影_洪金宝,https://live.metshop.top/huya/11279251
电影_梁家辉,https://live.metshop.top/huya/11342429
电影_刘德华,https://live.metshop.top/huya/11342424
电影_斯坦森,https://live.metshop.top/huya/21059588
电影_小鬼头,https://live.metshop.top/huya/11352963
